"URL","NOMBRE","DESCRIPCION"
"https://www.zonajobs.com.ar/empleos/programador-ionic-con-angular-fegma-recruitment-1890689.html?indiceAviso=10","PROGRAMADOR  IONIC  con Angular","Importante empresa líder en el diseño de soluciones tecnológicas omnicanal que garantizan una experiencia de usuario positiva en todas las instancias de interacción de los bancos con sus clientes se encuentra en la busqueda de incorporar un PROGRAMADOR  IONIC version 4 con experencia excluyente en Frontend Angular y Backend Java.Ubicación:•    Puerto Madero•    On-site•    L-V 9 a 18 hs•    Home-Office: 1 semanal Beneficios- Medicina Privada para todo el grupo familiar- Gimnasio- Masajes- Clases de inglés online- Área de juegos y recreación- Desayunos + Frutas- home office- horario flexible-Contratación directa con la empresa

			El contenido de este aviso es de propiedad del anunciante. Los requisitos de la posición son definidos y administrados por el anunciante sin que Zonajobs sea responsable por ello."
"https://www.zonajobs.com.ar/empleos/programador-backend-java-sr-fegma-recruitment-1890335.html?indiceAviso=11","Programador Backend Java Sr","Empresa nacional fundada en 1998 especializada en desarrollo mobile y web. Trabaja con empresas nacionales e internacionales con proyectos de alcance internacional sus clientes de diferentes rubros se encuentra en la busqueda de incorporar un Programador Backend Java SR BENEFICIOS - Prepaga-Horario flex-Home (1 día a la semana a partir del 3er mes)-Yoga-Deporte-Clases Ingles-cursos (ilimitados)en UDEMY.  Ajustes de salario cada 6 meses. Beneficio referidos $50000 netos adicionales por ingreso referido .El ingreso es directo con la empresa dada la situación actual seria 100 por ciento remoto hasta tanto se revierta la situación.

			El contenido de este aviso es de propiedad del anunciante. Los requisitos de la posición son definidos y administrados por el anunciante sin que Zonajobs sea responsable por ello."
"https://www.zonajobs.com.ar/empleos/desarrollador-fullstack-con-mean-fegma-recruitment-1884967.html?indiceAviso=12","Desarrollador Fullstack con MEAN","Skills necesarios:-MongoDB -Express -Angular -NodeBeneficios:- Medicina Privada para todo el grupo familiar - Gimnasio - Masajes - Clases de inglés online- Área de juegos y recreación - Desayunos + Frutas- home office- horario flexibleUbicación: •    Puerto Madero •    On-site •    Lunes a Viernes de 9 a 18 hs •    Home-Office: 1 semana

			El contenido de este aviso es de propiedad del anunciante. Los requisitos de la posición son definidos y administrados por el anunciante sin que Zonajobs sea responsable por ello."
"https://www.zonajobs.com.ar/empleos/desarrollador-java-1882322.html?indiceAviso=13","Desarrollador JAVA","-Industria de la empresa: Publicidad / Marketing / RRPP-Horario: Full-time-Lugar de trabajo: Palermo –CABA -Descripción del puesto:Orientamos la búsqueda a un perfil Ssr de desarrollo Java donde sus principales responsabilidades serán el Desarrollo de sitios web y el desarrollo de apps web. Experiencia de no menos de dos tres años experiencia en Java 8 para aplicaciones web.Haber trabajado con repositorios GIT.Experiencia de dos años en javascript J query. Nociones básicas de CSS. Requerimientos:Inglés avanzado. EXCLUYENTE -Beneficios:Swiss Medical como cobertura médica para el empleado y el grupo familiar directo (cónyuges y/o concubinos e hijos). · Política de Home Working una vez a la semana previo acuerdo con tu líder. · 2 Días MRM libres al año. · Clases de inglés in Company ( se abona un co pago). · Descuentos en gimnasios. · Descuento en Box de Crossfit. · Descuento en restoranes y heladerías de la zona. · Plan Anual de Capacitación interno. · Acceso libre a Lynda.com con más de 2000 cursos. · Frutas y medialunas. · Descuento en todos los cursos de Educación IT Digital House y IT Master. · Sala de break con Play Room con ping pong y metegol. · Infusiones libres. -Existe la posibilidad de viajar trabajo en una multinacional americana. Interactuar con Oficinas del exterior principalmente USA.

			El contenido de este aviso es de propiedad del anunciante. Los requisitos de la posición son definidos y administrados por el anunciante sin que Zonajobs sea responsable por ello."
"https://www.zonajobs.com.ar/empleos/desarrollador-a-.net-ssr-sr-aliantec-1892805.html?indiceAviso=14","Desarrollador/a .Net Ssr/Sr","Buscamos un/a Desarrollador/a .Net Ssr/Sr que quiera ser parte de una Empresa dedicada al desarrollo de software financiero desde hace más de 30 años; ¿te gustaría sumarte? Sobre el proyecto:Hoy la empresa cuenta con un nuevo desafío que los lleva a cambiar no solo la tecnología y arquitectura de las aplicaciones sino también el modelo de negocio. Están incorporando .NET Core Angular y microservicios. Es necesario que cuentes con:Mas de tres años de experiencia.Conocimiento en control de versiones: Git + Gitflow.Estar familiarizado con alguna metodología de trabajo ágil.CI/DC.Conocimientos y experiencia en al menos una de estas categorías (se capacitará en la categoría que haga falta).            o Backend:    .NET Framework 4.7 +    .NET Core 2.0 +     ASP.Net +     EntityFramework 6.0 + o Frontend:      Angular 2 o posterior      HTML      CSS / SCSS      Javascript / Typescript  Estudios avanzados o culminados en carreras de Sistemas y/o afines. Tus responsabilidades serán:Escribir y revisar código de frontent / backend.Elaborar estimaciones y propuesta técnica a partir de requerimientos funcionales.Realizar pruebas unitarias de los programas.Colaborar con el arquitecto en la definición de normas técnicas y tecnologías de desarrollo a fin de elevar la calidad de los productos.Establecer las prioridades del trabajo en base a las necesidades y habilidades del equipo. La empresa ofrece a sus colaboradores:Relación de dependencia directa.Prepaga.Home office una vez por semana desde el tercer mes de contratación.Tres semanas de vacaciones.Flex Time.Día libre en la fecha de cumpleaños. Horario laboral: Lunes a Viernes de 09:00 a 18:00 hs.Zona de trabajo: Belgrano CABA.Si esta posición es de tu interés postulate en nuestra web aliantec.com ó seguinos en Linkedin Twitter Facebook e Instagram y enterate de nuestras últimas ofertas laborales.

			El contenido de este aviso es de propiedad del anunciante. Los requisitos de la posición son definidos y administrados por el anunciante sin que Zonajobs sea responsable por ello."
"https://www.zonajobs.com.ar/empleos/desarrollador-a-.net-ssr-sr-aliantec-1892804.html?indiceAviso=15","Desarrollador/a .Net Ssr/Sr","Buscamos un/a Desarrollador/a .Net Ssr/Sr que quiera ser parte de una Empresa dedicada al desarrollo de software financiero desde hace más de 30 años; ¿te gustaría sumarte? Sobre el proyecto:Hoy la empresa cuenta con un nuevo desafío que los lleva a cambiar no solo la tecnología y arquitectura de las aplicaciones sino también el modelo de negocio. Están incorporando .NET Core Angular y microservicios. Es necesario que cuentes con:Mas de tres años de experiencia.Conocimiento en control de versiones: Git + Gitflow.Estar familiarizado con alguna metodología de trabajo ágil.CI/DC.Conocimientos y experiencia en al menos una de estas categorías (se capacitará en la categoría que haga falta).            o Backend:                            .NET Framework 4.7 +                            .NET Core 2.0 +                             ASP.Net +                             EntityFramework 6.0 +            o Frontend:                             Angular 2 o posterior                             HTML                             CSS / SCSS                             Javascript / Typescript  Estudios avanzados o culminados en carreras de Sistemas y/o afines. Tus responsabilidades serán:Escribir y revisar código de frontent / backend.Elaborar estimaciones y propuesta técnica a partir de requerimientos funcionales.Realizar pruebas unitarias de los programas.Colaborar con el arquitecto en la definición de normas técnicas y tecnologías de desarrollo a fin de elevar la calidad de los productos.Establecer las prioridades del trabajo en base a las necesidades y habilidades del equipo. La empresa ofrece a sus colaboradores:Relación de dependencia directa.Prepaga.Home office una vez por semana desde el tercer mes de contratación.Tres semanas de vacaciones.Flex Time.Día libre en la fecha de cumpleaños. Horario laboral: Lunes a Viernes de 09:00 a 18:00 hs.Zona de trabajo: Belgrano CABA.Si esta posición es de tu interés postulate en nuestra web aliantec.com ó seguinos en Linkedin Twitter Facebook e Instagram y enterate de nuestras últimas ofertas laborales.

			El contenido de este aviso es de propiedad del anunciante. Los requisitos de la posición son definidos y administrados por el anunciante sin que Zonajobs sea responsable por ello."
"https://www.zonajobs.com.ar/empleos/desarrollador-android-sr-100-remoto-aliantec-1892731.html?indiceAviso=16","Desarrollador Android SR - 100% Remoto","Sumate como Desarrollador Android SR a una Empresa líder en ingeniería de software en la región de Latam en lo relacionado a gaming mobile con productos 100% propios que superan las 700 millones de descargas que cuenta con sedes en Buenos Aires Mendoza Berlín y Montevideo. ¿Qué ofrece la empresa?Relación de dependencia directa.Aprender diferentes tecnologías mejorar y crecer continuamente en una escala profesional por medio de buenas prácticas en un entorno con excelente clima laboral.Clases de inglés.Prepaga OSDE 310 para grupo familiar.Horario flexible y Viernes Flex todo el año.Eventos de la industria meetups katas etc.Descuento de más del 75% en todas las sedes de SportClub.Ajustes salariales por desempeño e inflación.Si disfrutas de las Apps Free- to- play este rol es para vos!¿Qué tareas vas a realizar cuando te sumes?Participarás en el desarrollo de las aplicaciones de Videojuegos que posee la compañía en el mercado global.Trabajarás con mucha predisposición en post del aprendizaje simplicidad y la excelencia técnica. ¿Qué necesitás para ser parte del equipo?Experiencia de al menos 3 años desarrollando aplicaciones de Android Nativo.Conocimiento en los componentes de la arquitectura de Android y sus ciclos de vida: activities fragments y view models.Experiencia en el uso de threads services broadcast receivers y notifications.Conocimiento en Patrones de arquitectura: MVP MVVM.Experiencia en el proceso de publicación de una aplicación a Google Play Store.Experiencia comunicando aplicaciones con una API REST (Serialización y deserialización JSON).Flexibilidad para aprender distintos lenguajes.Habilidades para el trabajo en equipo.Estudios terciarios o universitarios en Sistemas o carreras afines. Horario Laboral: Lunes a Viernes de 9 a 18 hs (con flexibilidad horaria).Si esta posición es de tu interés postulate en nuestra web aliantec.com ó seguinos en Linkedin Twitter Facebook e Instagram y enterate de nuestras últimas ofertas laborales.

			El contenido de este aviso es de propiedad del anunciante. Los requisitos de la posición son definidos y administrados por el anunciante sin que Zonajobs sea responsable por ello."
"https://www.zonajobs.com.ar/empleos/software-engineer-aliantec-1883157.html?indiceAviso=17","Software Engineer","Estamos buscando un Software Engineer para trabajar en Compañía internacional dedicada al desarrollo de software de gestión para centros de datos de infraestructura.Requerimientos: Importante contar con experiencia mayor a 3 años desarrollando software (Excluyente).Conocimientos y experiencia en .Net C# o Java (Excluyente).Inglés avanzado conversacional y escrito para interactuar con equipos distribuidos (Excluyente).Si contás con experiencia creando consultas en SQL Server es un plus.La búsqueda está orientada a profesionales de IT con un marcado interés por las tecnologías de vanguardia.Estudiantes en formación o profesionales recibidos de Ingeniería de sistemas programación o informática. Responsabilidades:Realizar evaluación de código garantizando la calidad del mismo para que el software funcione en tiempo y forma.Participar del ciclo de vida de desarrollo de punta a punta.Realizar optimización de código. La empresa ofrece:Flexibilidad Horaria.Clases de inglés.4 semanas de vacaciones.Posibilidad de trabajar desde casa 3 días a la semana y viajar a USA 1 vez al año.Bono cada 18 meses de un 25% (equivalentes a 2-3 sueldos). Zona de trabajo: Núñez Ciudad de Buenos Aires.Horario laboral: Lunes a Viernes de 9:00hs a 18:00hs.Si esta posición es de tu interés postulate en nuestra web aliantec.com ó seguinos en Linkedin Twitter Facebook e Instagram y enterate de nuestras últimas ofertas laborales.

			El contenido de este aviso es de propiedad del anunciante. Los requisitos de la posición son definidos y administrados por el anunciante sin que Zonajobs sea responsable por ello."
"https://www.zonajobs.com.ar/empleos/desarrollador-xamarin-***-trabajo-remoto***-kaizenrh-1892692.html?indiceAviso=18","Desarrollador Xamarin / *** TRABAJO REMOTO***","En KaizenRH estamos en búsqueda de Desarrollador Xamarin para sumarse a proyectos innovadores de Startup dedicada a soluciones mobile y web con presencia en USA. RequisitosContar con experiencia en posiciones similares y en desarrollo con Xamarin mayor a dos años. BeneficiosCon continuidad laboral Trabajo FULL REMOTO de 09 a 18 hs.Clases de ingles

			El contenido de este aviso es de propiedad del anunciante. Los requisitos de la posición son definidos y administrados por el anunciante sin que Zonajobs sea responsable por ello."
"https://www.zonajobs.com.ar/empleos/desarrollador-.net-sr-***-trabajo-remoto***-kaizenrh-1892690.html?indiceAviso=19","Desarrollador .NET Sr / *** TRABAJO REMOTO***","En KaizenRH estamos en búsqueda de Desarrollador .NET Sr. para sumarse a proyectos innovadores de Startup creativa para desarrollo de software mobile y web con presencia en USA. RequisitosConocimientos sólidos en C# y NET.Lenguajes ASP.Net C# JavaScriptMS SQL Server 2000-2005Framework .Net 3.0 – WWFFull OOP.Net Framework 3.0AJAX .NetReportes: SQL Server Reporting Services Se valora contar con experiencia en:Angular8Node jsExperiencia con Node.js Mongodb y Mysql.Alineación a estándares de códigoAutomatización de tests.Optimizaciones para mejorar la web performance BeneficiosCon continuidad laboral Trabajo FULL REMOTO de 09 a 18 hs.Clases de ingles 

			El contenido de este aviso es de propiedad del anunciante. Los requisitos de la posición son definidos y administrados por el anunciante sin que Zonajobs sea responsable por ello."
"https://www.zonajobs.com.ar/empleos/desarrolladores-.net-sr.-zona-belgrano-caba-urgente-kaizenrh-1892688.html?indiceAviso=20","Desarrolladores .NET Sr. ( zona BELGRANO - CABA ) URGENTE!!!","En KaizenRH nos encontramos en búsqueda de Desarrolladores .NET Sr. para Importante empresa de soluciones de Software. Requisitos Excluyentes-Contar con experiencia mayor a cinco años de experiencia en C# ASP .net MVC-Con experiencia de más de tres años en: TypeScript Bootstrap 4 html/css SqlServer WebApi GIT TFS  SVN Patrones de diseño-Contar con más de 6 meses de experiencia en: Servicios AWS MySql Node.JS Angular 2 Buscamos personas con buenas relaciones interpersonales proactiva flexible con capacidad para el trabajo en equipo. TareasDesarrollar productos en la nube. BeneficiosTrabajo en relación directa efectiva y con continuidad laboral.Obra Social-Prepaga OSDE 210 incluye Grupo Familiar.Actualizaciones salarialesTRES días de Home Working por semana.Flex Time en las puntasCapacitación continua.Frutas los lunesMedialunas los viernes.  Lugar y horario de trabajo: Belgrano CABA. De Lunes a Viernes de 09 a 18 hs

			El contenido de este aviso es de propiedad del anunciante. Los requisitos de la posición son definidos y administrados por el anunciante sin que Zonajobs sea responsable por ello."
